20240630-23:56:11 - ---------------------------------------------------------------------------
20240630-23:56:12 - 取得公藥消耗帳,(2024/04/01 23:56:11-2024/06/30 23:56:11)共<2989>筆
20240630-23:56:30 - (839)   更新安全基準量 (05122)Pipoxolan HCl Tab 10mg                 安全量 : 481 ,基準量 : 963
20240630-23:56:31 - (840)   更新安全基準量 (20639)0.01% "AIM" Atropine Eye Drops         安全量 : 1 ,基準量 : 2
20240630-23:56:31 - (841)   更新安全基準量 (20337)Antigerm Solution 4% 1ml               安全量 : 6333 ,基準量 : 12666
20240630-23:56:31 - (842)   更新安全基準量 (16155)14gm PREMARIN Vaginal Cream            安全量 : 5 ,基準量 : 11
20240630-23:56:31 - (842)   更新安全基準量 (21080)Orlistat Cap 120mg 42#/Box             安全量 : 1 ,基準量 : 2
20240630-23:56:31 - (843)   更新安全基準量 (04250)Calveda Tab 500mg (Capecitabine)       安全量 : 35 ,基準量 : 70
20240630-23:56:31 - (844)   更新安全基準量 (08413)25mg Topamax Tab(Topiramate)           安全量 : 313 ,基準量 : 627
20240630-23:56:31 - (845)   更新安全基準量 (02050)Benda Tab 4mg(Chlorpheniramine)        安全量 : 7030 ,基準量 : 14061
20240630-23:56:31 - (845)   更新安全基準量 (20086)Duotrav Eye Drop 2.5ml                 安全量 : 2 ,基準量 : 5
20240630-23:56:31 - (846)   更新安全基準量 (07137)Linicor F.C.T. 500/20mg                安全量 : 184 ,基準量 : 368
20240630-23:56:31 - (847)   更新安全基準量 (16023)Cortisone Tab 25mg "Pine Lawer"        安全量 : 616 ,基準量 : 1232
20240630-23:56:31 - (848)   更新安全基準量 (05032)Antilon Tab 60mg(Pyridostigmine)       安全量 : 298 ,基準量 : 596
20240630-23:56:31 - (848)   更新安全基準量 (03226)Exelderm Sol 10ml(Sulconazole)         安全量 : 25 ,基準量 : 51
20240630-23:56:31 - (849)   更新安全基準量 (03509)Mero Cap 100mg(Minocycline)            安全量 : 214 ,基準量 : 428
20240630-23:56:31 - (850)   更新安全基準量 (03979)Sebivo Tab 600mg(Telbivudine)          安全量 : 17 ,基準量 : 35
20240630-23:56:31 - (851)   更新安全基準量 (21305)Pharnomide Tab 10mg(Leflunomide)       安全量 : 80 ,基準量 : 160
20240630-23:56:31 - (852)   更新安全基準量 (07044)4mg Lesyn F.C. Tab (Lacidipine)        安全量 : 335 ,基準量 : 670
20240630-23:56:31 - (853)   更新安全基準量 (21137)Ketotifen Syrup 60ml 0.2mg/ml          安全量 : 35 ,基準量 : 70
20240630-23:56:31 - (854)   更新安全基準量 (13479)Takepron Inj 30mg(Lansoprazole)        安全量 : 12 ,基準量 : 24
20240630-23:56:31 - (855)   更新安全基準量 (03440)Curam Oral Susp 312.5mg/5ml 60ml       安全量 : 27 ,基準量 : 54
20240630-23:56:31 - (856)   更新安全基準量 (20152)Ofloxin Otic 0.3% 5ml(Ofloxacin)       安全量 : 37 ,基準量 : 75
20240630-23:56:31 - (857)   更新安全基準量 (07338)Gincare Tab 9.6mg(Ginkgo)              安全量 : 1143 ,基準量 : 2287
20240630-23:56:31 - (858)   更新安全基準量 (05220)Ephedrine HCL Inj 40mg/ml              安全量 : 78 ,基準量 : 157
20240630-23:56:31 - (859)   更新安全基準量 (08715)Epram Tab 10mg(Escitalopram)           安全量 : 423 ,基準量 : 847
20240630-23:56:31 - (860)   更新安全基準量 (11015)Sodium Bicarbonate Tab 300mg           安全量 : 884 ,基準量 : 1768
20240630-23:56:31 - (861)   更新安全基準量 (13405)Primperan Inj 10mg/2ml                 安全量 : 111 ,基準量 : 222
20240630-23:56:31 - (862)   更新安全基準量 (16178)Promone Cap 100mg(Progesterone)        安全量 : 247 ,基準量 : 494
20240630-23:56:31 - (863)   更新安全基準量 (12081)Mubroxol Tab 30mg (Ambroxol)           安全量 : 1619 ,基準量 : 3239
20240630-23:56:31 - (864)   更新安全基準量 (19062)1ml Vitamin B Complex Inj(AMP)         安全量 : 96 ,基準量 : 192
20240630-23:56:31 - (865)   更新安全基準量 (05110)Buscopan Inj 20mg/ml                   安全量 : 89 ,基準量 : 179
20240630-23:56:31 - (866)   更新安全基準量 (05012)Exelon Cap 3mg(Rivastigmine)           安全量 : 47 ,基準量 : 94
20240630-23:56:31 - (867)   更新安全基準量 (20053)Rinderon-A Eye Drop 0.1% 5ml           安全量 : 44 ,基準量 : 89
20240630-23:56:31 - (868)   更新安全基準量 (13220)Lac-B Granular Powder 2g/Pkg           安全量 : 63 ,基準量 : 126
20240630-23:56:31 - (869)   更新安全基準量 (30011)Sterile Water For Inj 10ml"Y.F."       安全量 : 242 ,基準量 : 485
20240630-23:56:31 - (870)   更新安全基準量 (09031)Ketorolac Inj 30mg/ml (Keto)           安全量 : 171 ,基準量 : 343
20240630-23:56:31 - (871)   更新安全基準量 (71022)Calwell Chewable Tab 950mg             安全量 : 650 ,基準量 : 1300
20240630-23:56:31 - (872)   更新安全基準量 (11194)Calglon Inj 1g/10ml "Y.F."             安全量 : 72 ,基準量 : 145
20240630-23:56:31 - (873)   更新安全基準量 (05426)Carisoma Tab 250mg(Carisoprodol)       安全量 : 830 ,基準量 : 1661
20240630-23:56:31 - (874)   更新安全基準量 (03323)Loforan Inj 1gm(Cefotaxime Sod.)       安全量 : 20 ,基準量 : 40
20240630-23:56:31 - (875)   更新安全基準量 (11027)Sod.Bicarbonate 7% 20ml "TAIYU"        安全量 : 222 ,基準量 : 445
20240630-23:56:31 - (876)   更新安全基準量 (11382)Taita No.3 Inj 500ml                   安全量 : 40 ,基準量 : 81
20240630-23:56:31 - (877)   更新安全基準量 (18217)Engerix-B Inj 20mcg/ml(SELF-PAY)       安全量 : 4 ,基準量 : 8
20240630-23:56:31 - (38)    異常安全基準量 (16374)Victoza Inj 18mg/3ml                   安全量 : 0 ,基準量 : 1
20240630-23:56:31 - (877)   更新安全基準量 (20083)Mikelan LA Oph Sol 2%(Carteolol)       安全量 : 7 ,基準量 : 14
20240630-23:56:31 - (878)   更新安全基準量 (08549)Silence Tab 1mg(Lorazepam)             安全量 : 2311 ,基準量 : 4622
20240630-23:56:31 - (879)   更新安全基準量 (12083)Bisolvon (R) Sol 50ml 2mg/ml           安全量 : 25 ,基準量 : 51
20240630-23:56:31 - (880)   更新安全基準量 (20051)TRUSOPT Oph Sol 2% 5ml                 安全量 : 6 ,基準量 : 12
20240630-23:56:31 - (880)   更新安全基準量 (11157)Gelofusine Inj 500ml                   安全量 : 6 ,基準量 : 13
20240630-23:56:31 - (881)   更新安全基準量 (03243)Flucon Inj 200mg/100ml                 安全量 : 7 ,基準量 : 15
20240630-23:56:31 - (882)   更新安全基準量 (04119)Doxor Lyo Inj 10mg(Doxorubicin)        安全量 : 2 ,基準量 : 5
20240630-23:56:31 - (883)   更新安全基準量 (06224)Clexane Inj 6000anti-Xa IU/0.6ml       安全量 : 9 ,基準量 : 18
20240630-23:56:31 - (884)   更新安全基準量 (08420)Trileptal F.C. Tab 300mg               安全量 : 236 ,基準量 : 472
20240630-23:56:31 - (885)   更新安全基準量 (20132)Liq. Paraffin Ear/Nose Drop 20ml       安全量 : 37 ,基準量 : 74
20240630-23:56:31 - (886)   更新安全基準量 (20417)ALCOHOL 75% 200mL/bot                  安全量 : 38 ,基準量 : 77
20240630-23:56:31 - (887)   更新安全基準量 (06134)Nephoxil Cap 500mg                     安全量 : 21 ,基準量 : 43
20240630-23:56:31 - (888)   更新安全基準量 (21083)0.25mg Ropinirole HCl Tab              安全量 : 256 ,基準量 : 513
20240630-23:56:31 - (889)   更新安全基準量 (07347)60mg Coxine CR Tab                     安全量 : 493 ,基準量 : 986
20240630-23:56:31 - (890)   更新安全基準量 (08322)NoVamin Inj 5mg/ml                     安全量 : 70 ,基準量 : 141
20240630-23:56:31 - (890)   更新安全基準量 (17049)Orabloc Inj 1mg/ml 50s/box             安全量 : 1 ,基準量 : 2
20240630-23:56:31 - (891)   更新安全基準量 (06276)5mg Efient Tab(Prasugrel)              安全量 : 25 ,基準量 : 51
20240630-23:56:31 - (892)   更新安全基準量 (05116)Trihexyphenidyl HCl Tab 2mg            安全量 : 857 ,基準量 : 1715
20240630-23:56:31 - (893)   更新安全基準量 (13423)COLASA Enema 100ml(Mesalazine)         安全量 : 5 ,基準量 : 11
20240630-23:56:31 - (894)   更新安全基準量 (03309)Cephalexin Susp 1.5gm/60ml             安全量 : 8 ,基準量 : 17
20240630-23:56:31 - (895)   更新安全基準量 (02044)Fexofenadine Tab 60mg"CYH"             安全量 : 728 ,基準量 : 1456
20240630-23:56:31 - (896)   更新安全基準量 (08448)200mg Vimpat Tab(Lacosamide)           安全量 : 11 ,基準量 : 23
20240630-23:56:31 - (897)   更新安全基準量 (03102)V-Genta Inj 80mg/2ml(Gentamicin)       安全量 : 129 ,基準量 : 258
20240630-23:56:31 - (898)   更新安全基準量 (20637)Ikervis Eye Emulsion 0.1% 30's         安全量 : 1 ,基準量 : 2
20240630-23:56:31 - (899)   更新安全基準量 (08007)22mg Methydur SR Cap                   安全量 : 19 ,基準量 : 38
20240630-23:56:31 - (900)   更新安全基準量 (20047)Artificial Tear eye drop 10ml          安全量 : 50 ,基準量 : 100
20240630-23:56:31 - (901)   更新安全基準量 (05285)Saldolin Nebule 5mg/2.5ml              安全量 : 247 ,基準量 : 494
20240630-23:56:31 - (902)   更新安全基準量 (08547)Anxiedin Tab 0.5mg(Lorazepam)          安全量 : 2034 ,基準量 : 4068
20240630-23:56:31 - (903)   更新安全基準量 (08710)100mg Utapine (Quetiapine)             安全量 : 221 ,基準量 : 443
20240630-23:56:31 - (904)   更新安全基準量 (21191)2mg ReQuip PD PR Tab(Ropinirole)       安全量 : 91 ,基準量 : 182
20240630-23:56:31 - (905)   更新安全基準量 (08318)Imipramine HCl Tab 25mg                安全量 : 796 ,基準量 : 1592
20240630-23:56:31 - (906)   更新安全基準量 (21006)Colchicine Tab 0.5mg"SYNMOSA"          安全量 : 2450 ,基準量 : 4900
20240630-23:56:31 - (907)   更新安全基準量 (08711)Mirtapine OD Tab 30mg(Mirtazapin       安全量 : 242 ,基準量 : 485
20240630-23:56:31 - (908)   更新安全基準量 (20617)Erythromycin Oph Oint 0.5% 3.5gm       安全量 : 78 ,基準量 : 157
20240630-23:56:31 - (909)   更新安全基準量 (13216)MoProbi-LR Cap                         安全量 : 63 ,基準量 : 126
20240630-23:56:31 - (910)   更新安全基準量 (17048)Lidocaine Patch 5%(Lidocaine)          安全量 : 50 ,基準量 : 101
20240630-23:56:31 - (910)   更新安全基準量 (20308)JALINE Lotion(Benzyl Benzoate)         安全量 : 5 ,基準量 : 11
20240630-23:56:31 - (39)    異常安全基準量 (04541)Irinotecan Inj Conc.100mg/5ml          安全量 : 0 ,基準量 : 1
20240630-23:56:31 - (911)   更新安全基準量 (08761)4mg Rexulti Tab(Brexpiprazole)         安全量 : 14 ,基準量 : 29
20240630-23:56:31 - (912)   更新安全基準量 (20140)Azetin Nasal Spray 120dose             安全量 : 15 ,基準量 : 30
20240630-23:56:31 - (913)   更新安全基準量 (13481)Esocomfort Tab 40mg_Esomeprazole       安全量 : 246 ,基準量 : 492
20240630-23:56:31 - (914)   更新安全基準量 (03663)250mg Melopen Inj(Meropenem)           安全量 : 5 ,基準量 : 11
20240630-23:56:31 - (915)   更新安全基準量 (16138)Duphaston Tab 10mg                     安全量 : 34 ,基準量 : 68
20240630-23:56:31 - (916)   更新安全基準量 (03347)Ceftriaxone Inj 500mg "Sandoz"         安全量 : 31 ,基準量 : 63
20240630-23:56:31 - (40)    異常安全基準量 (21391)Idacio Inj 40mg(Adalimumab)            安全量 : 0 ,基準量 : 0
20240630-23:56:31 - (917)   更新安全基準量 (16357)Onglyza Tab 5mg(Saxagliptin)           安全量 : 66 ,基準量 : 132
20240630-23:56:31 - (918)   更新安全基準量 (03648)Finibax Inj 0.25g(Doripenem)           安全量 : 6 ,基準量 : 12
20240630-23:56:31 - (919)   更新安全基準量 (03803)Sevatrim Inj 5ml                       安全量 : 51 ,基準量 : 102
20240630-23:56:31 - (920)   更新安全基準量 (08786)Su-Chin FC Tab 10mg (Olanzapine)       安全量 : 37 ,基準量 : 75
20240630-23:56:31 - (921)   更新安全基準量 (07026)Nimotop Tab 30mg(Nimodipine)           安全量 : 70 ,基準量 : 141
20240630-23:56:31 - (922)   更新安全基準量 (16006)50mg/5ml Triamcinolone Inj             安全量 : 37 ,基準量 : 75
20240630-23:56:31 - (923)   更新安全基準量 (06300)Uwarin Tab 5mg (Warfarin)              安全量 : 235 ,基準量 : 471
20240630-23:56:31 - (924)   更新安全基準量 (19027)Pyridoxine HCl Tab 50mg                安全量 : 730 ,基準量 : 1460
20240630-23:56:31 - (925)   更新安全基準量 (08260)200mcg Fentora Buccal Tab              安全量 : 3 ,基準量 : 6
20240630-23:56:31 - (925)   更新安全基準量 (13457)300ml Wilcon Susp 20mg/ml              安全量 : 2 ,基準量 : 4
20240630-23:56:31 - (926)   更新安全基準量 (11180)Sod. Chloride 0.9% 500ml/PP/Bot        安全量 : 39 ,基準量 : 78
20240630-23:56:31 - (927)   更新安全基準量 (07343)40mg Coxine SR Tab                     安全量 : 364 ,基準量 : 728
20240630-23:56:32 - (928)   更新安全基準量 (20458)Alcos-anal supp                        安全量 : 199 ,基準量 : 399
20240630-23:56:32 - (929)   更新安全基準量 (03442)Diclocin Cap 250mg(Dicloxacillin       安全量 : 1033 ,基準量 : 2067
20240630-23:56:32 - (930)   更新安全基準量 (08518)Halcion Tab 0.25mg(Triazolam)          安全量 : 506 ,基準量 : 1013
20240630-23:56:32 - (931)   更新安全基準量 (07072)6mg Lesyn F.C. Tab (Lacidipine)        安全量 : 152 ,基準量 : 305
20240630-23:56:32 - (932)   更新安全基準量 (16213)Ovidrel Inj 250mcg                     安全量 : 1 ,基準量 : 2
20240630-23:56:32 - (933)   更新安全基準量 (08535)Midatin Inj 5mg/ml(Midazolam)          安全量 : 78 ,基準量 : 157
20240630-23:56:32 - (934)   更新安全基準量 (08577)Ramesoon F.C. Tablets 8mg              安全量 : 27 ,基準量 : 55
20240630-23:56:32 - (935)   更新安全基準量 (04557)Fytosid Inj 100mg/5ml(Etoposide)       安全量 : 4 ,基準量 : 8
20240630-23:56:32 - (936)   更新安全基準量 (03738)Isoniazide Tab 100mg                   安全量 : 458 ,基準量 : 916
20240630-23:56:32 - (937)   更新安全基準量 (07003)Lanoxin Tab 0.25mg(Digoxin)            安全量 : 496 ,基準量 : 992
20240630-23:56:32 - (938)   更新安全基準量 (30047)Dextrose 5% Inj 250ml/Bag "N.K."       安全量 : 37 ,基準量 : 74
20240630-23:56:32 - (939)   更新安全基準量 (05420)Baclofen Tab 5mg                       安全量 : 1081 ,基準量 : 2163
20240630-23:56:32 - (940)   更新安全基準量 (20401)Sinbaby Baby Lotion "SINPHAR"          安全量 : 28 ,基準量 : 57
20240630-23:56:32 - (941)   更新安全基準量 (20126)Otozambon Ear Drop 8ml                 安全量 : 9 ,基準量 : 18
20240630-23:56:32 - (942)   更新安全基準量 (08422)Lamictal Chewable Tab 5mg              安全量 : 210 ,基準量 : 421
20240630-23:56:32 - (943)   更新安全基準量 (08784)Lexinping cap 30mg                     安全量 : 107 ,基準量 : 214
20240630-23:56:32 - (944)   更新安全基準量 (20460)Fluticosone Cream "S.C." 15gm          安全量 : 15 ,基準量 : 30
20240630-23:56:32 - (944)   更新安全基準量 (03805)Sulfacotrim Susp 60ml                  安全量 : 5 ,基準量 : 10
20240630-23:56:32 - (945)   更新安全基準量 (08772)Mocalm Tab 0.5/10mg                    安全量 : 458 ,基準量 : 917
20240630-23:56:32 - (946)   更新安全基準量 (20258)Zinc Oxide Oint 20% 1oz(28.4gm)        安全量 : 20 ,基準量 : 40
20240630-23:56:32 - (947)   更新安全基準量 (13332)KCB Tab 120mg(Dibismuth Trioxide       安全量 : 185 ,基準量 : 370
20240630-23:56:32 - (948)   更新安全基準量 (07050)Amtrel Tab 5/10 mg                     安全量 : 136 ,基準量 : 273
20240630-23:56:32 - (949)   更新安全基準量 (30003)50% Vitagen Inj 20ml (Glucose)         安全量 : 105 ,基準量 : 211
20240630-23:56:32 - (950)   更新安全基準量 (05011)Exelon Cap 4.5mg(Rivastigmine)         安全量 : 35 ,基準量 : 70
20240630-23:56:32 - (951)   更新安全基準量 (07283)Micardis Plus Tab                      安全量 : 133 ,基準量 : 267
20240630-23:56:32 - (951)   更新安全基準量 (08118)2% Fresofol Inj 50ml(Propofol)         安全量 : 4 ,基準量 : 9
20240630-23:56:32 - (952)   更新安全基準量 (21250)Covorin Inj 100mg/10ml                 安全量 : 16 ,基準量 : 33
20240630-23:56:32 - (953)   更新安全基準量 (03667)Dermalean Gel 1% 10g_Clindamycin       安全量 : 81 ,基準量 : 162
20240630-23:56:32 - (953)   更新安全基準量 (08103)Ketalar Inj 500mg/10ml(Ketamine)       安全量 : 2 ,基準量 : 4
20240630-23:56:32 - (954)   更新安全基準量 (20456)Lomexin (Spray) 2% 15ml                安全量 : 9 ,基準量 : 19
20240630-23:56:32 - (955)   更新安全基準量 (11423)Anol Inj 20% 100ml(Mannitol)           安全量 : 22 ,基準量 : 45
20240630-23:56:32 - (956)   更新安全基準量 (03341)Unifradine Cap 250mg(Cephradine)       安全量 : 514 ,基準量 : 1029
20240630-23:56:32 - (957)   更新安全基準量 (13449)Wempty Susp 60ml(Domperidone)          安全量 : 40 ,基準量 : 81
20240630-23:56:32 - (958)   更新安全基準量 (20124)Kasulo Nasal Spray 15ml                安全量 : 27 ,基準量 : 55
20240630-23:56:32 - (959)   更新安全基準量 (16519)Desmopressin Acetate Inj 4mcg/ml       安全量 : 2 ,基準量 : 5
20240630-23:56:32 - (960)   更新安全基準量 (17026)Xylocaine Inj 1% 5ml(Lidocaine)        安全量 : 48 ,基準量 : 97
20240630-23:56:32 - (961)   更新安全基準量 (31123)Sod.Chloride 0.9% 500ml PBOT"CS"       安全量 : 29 ,基準量 : 58
20240630-23:56:32 - (962)   更新安全基準量 (09205)Voren EM Cap 50mg                      安全量 : 773 ,基準量 : 1546
