20240709-12:19:10 - ---------------------------------------------------------------------------
20240709-12:19:11 - 取得公藥消耗帳,(2024/04/10 12:19:08-2024/07/09 12:19:08)共<3105>筆
20240709-12:19:37 - (1002)  更新安全基準量 (07283)Micardis Plus Tab                      安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1003)  更新安全基準量 (20425)Posuline Supp                          安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1004)  更新安全基準量 (13449)Wempty Susp 60ml(Domperidone)          安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1005)  更新安全基準量 (20365)TOPSYM Cream 5gm(Fluocinonide)         安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1006)  更新安全基準量 (09205)Voren EM Cap 50mg                      安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1007)  更新安全基準量 (07341)Angidil Inj 10mg/10ml                  安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1008)  更新安全基準量 (20456)Lomexin (Spray) 2% 15ml                安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1009)  更新安全基準量 (09082)Genuproxin Tab 250mg(Naproxen)         安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1010)  更新安全基準量 (06134)Nephoxil Cap 500mg                     安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (21)    異常安全基準量 (21395)Contrave ER Tab 8/90mg, 120#/bot       安全量 : 0 ,基準量 : 0
20240709-12:19:37 - (1011)  更新安全基準量 (13337)LOPERAM Cap 2mg (Loperamide)           安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1012)  更新安全基準量 (08782)Novamin tab 5mg                        安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1012)  更新安全基準量 (18234)Pneumovax 23 Vaccine 0.5ml             安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1013)  更新安全基準量 (07165)Ezzicad Tab 10mg(Ezetimibe)            安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1014)  更新安全基準量 (08718)20mg Abimay Tab(Aripiprazole)          安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1015)  更新安全基準量 (04557)Fytosid Inj 100mg/5ml(Etoposide)       安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1016)  更新安全基準量 (16369)Diamin MR Tab 30mg (Gliclazide)        安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1017)  更新安全基準量 (20041)Phenylephrine Eye Drop 10% 5ml         安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1018)  更新安全基準量 (03978)Frotin Tab 250mg(Metronidazole)        安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1019)  更新安全基準量 (19053)U-Ca Soft Cap 0.25mcg                  安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1020)  更新安全基準量 (16006)50mg/5ml Triamcinolone Inj             安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1021)  更新安全基準量 (11180)Sod. Chloride 0.9% 500ml/PP/Bot        安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1022)  更新安全基準量 (11189)Calowlin Tab 667mg(Cal. Acetate)       安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1023)  更新安全基準量 (17048)Lidocaine Patch 5%(Lidocaine)          安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1024)  更新安全基準量 (20147)(OTIC) Mycomb Otic Drops 5ml           安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1025)  更新安全基準量 (03955)Levofloxacin Tab 500mg(Cravit)         安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1026)  更新安全基準量 (08436)Zonegran Tab 100mg(Zonisamide)         安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1027)  更新安全基準量 (21347)0.03% Protopic Oint 10gm               安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1028)  更新安全基準量 (13420)Domperidone Tab 10mg(D.M.P.)           安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1029)  更新安全基準量 (20448)Lomexin Vag Cap 200mg                  安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1029)  更新安全基準量 (20149)Dymista Nasal Spray 17ml/120Puff       安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1030)  更新安全基準量 (07602)SEVIKAR HCT tab 40/5/12.5mg            安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1031)  更新安全基準量 (20465)High-Xylmol Oint 15gm                  安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1032)  更新安全基準量 (08422)Lamictal Chewable Tab 5mg              安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1033)  更新安全基準量 (20632)GENDERMIN Oph Oint 3mg/gm 5gm          安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1034)  更新安全基準量 (16397)Acarose Tab 50mg(Acarbose)             安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1035)  更新安全基準量 (21269)Renvela Powder 0.8g/pkg                安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1036)  更新安全基準量 (12084)Brown Mixture Liq.120ml(Health)        安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1037)  更新安全基準量 (16156)Crinone vaginal gel 8%                 安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1038)  更新安全基準量 (08528)ZOLNOX FC Tab 10mg(Zolpidem)           安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1039)  更新安全基準量 (08368)Setine Tab 20mg(Paroxetine HCl)        安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1040)  更新安全基準量 (08004)Ritalin Tab 10mg_Methylphenidate       安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1041)  更新安全基準量 (03451)Ocillina Inj 500mg(Oxacillin)          安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1042)  更新安全基準量 (20652)Proparacaine Oph Sol 0.5% "WuFu"       安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1042)  更新安全基準量 (20157)TOOTHpaste_Perioxidin 0.12%,75ml       安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1043)  更新安全基準量 (12089)Cosaten Tab 20/8mg"YC"                 安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1044)  更新安全基準量 (03116)Aminfec Inj 250mg/2ml(Amikacin)        安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1045)  更新安全基準量 (21012)Calcium Folinate Tab 15mg              安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1046)  更新安全基準量 (07092)Rancad ER Tab 500mg(Ranolazine)        安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1047)  更新安全基準量 (13311)Liquid Paraffin Unster. 1ml            安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1048)  更新安全基準量 (07071)Isoptin SR Tab 240mg(Verapamil)        安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1049)  更新安全基準量 (20033)Miostat Intraocular Sol 0.01%          安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1050)  更新安全基準量 (16389)Kludone MR Tab 60mg(Gliclazide)        安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1051)  更新安全基準量 (21140)Sinclote Cap 400mg                     安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1052)  更新安全基準量 (31118)Ringer's Solution Inj 500ml"CS"        安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1053)  更新安全基準量 (16394)Relinide Tab 1mg(Repaglinide)          安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1054)  更新安全基準量 (08263)Utraphen Tab 37.5/325mg                安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1055)  更新安全基準量 (05442)Cisatracurium Inj 2mg/mL(IMPORT)       安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1056)  更新安全基準量 (20345)Sindine Alcoholic Sol 10% 500ml        安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1057)  更新安全基準量 (16313)5mg Glipizide Tab(Minidiab)            安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1058)  更新安全基準量 (11604)100mg Uricin Tab(Benzbromarone)        安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1059)  更新安全基準量 (13342)10mg Hidrasec Infants Granules         安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1060)  更新安全基準量 (16175)Venina Tab                             安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1061)  更新安全基準量 (08501)Lexotan Tab 1.5mg(Bromazepam)          安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1062)  更新安全基準量 (13464)Pentasa Supp 1g(Mesalazine)            安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1063)  更新安全基準量 (16354)Diaban Tab 50mg(Miglitol)              安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1064)  更新安全基準量 (07070)MeLeTIN Cap 100mg (Mexiletine)         安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1065)  更新安全基準量 (16122)500mg Farlutal Tab                     安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1066)  更新安全基準量 (50060)Acylete Tab 400mg(Acyclovir)           安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1066)  更新安全基準量 (06112)100ug Lenograstim Inj(Granocyte)       安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1067)  更新安全基準量 (20413)Hychine Oint 4% (Hydroquinone)         安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1068)  更新安全基準量 (20306)Ketosone Cream(Ketoconazole)           安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1069)  更新安全基準量 (20422)5gm FuSIDic Acid CRM 2%"Sinphar"       安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1070)  更新安全基準量 (08548)Stilnox CR Tab 6.25mg(Zolpidem)        安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1071)  更新安全基準量 (08545)15mg Alepan Tab(Oxazepam)              安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1072)  更新安全基準量 (06213)Licodin Tab 100mg(Ticlopidine)         安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1073)  更新安全基準量 (08774)3mg Risdone Tab (Risperidone)          安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1074)  更新安全基準量 (12063)Loxol SR Tab 75mg(Ambroxol HCl)        安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1075)  更新安全基準量 (08563)Clodrin Oral Sol 10% 30ml/bot          安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1076)  更新安全基準量 (05231)Procaterol Liquid 60ml 5mcg/ml         安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1077)  更新安全基準量 (13422)Cytotec Tab 200mcg(Misoprostol)        安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1078)  更新安全基準量 (13027)Alginos Oral Susp 210ml                安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1079)  更新安全基準量 (03336)Ceftriaxone Inj 1GM "Sandoz"           安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1080)  更新安全基準量 (30027)Aminol-S Inj 500ml                     安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1081)  更新安全基準量 (20466)QUICK Antiseptic Solution 2%           安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1082)  更新安全基準量 (04508)Hydroxyurea Cap 500mg(Hydrea)          安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1083)  更新安全基準量 (08776)1mg Risdone Tab(Risperidone)           安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (1084)  更新安全基準量 (50087)Livepro Tab 0.5mg(Entecavir)           安全量 : 1 ,基準量 : 1
20240709-12:19:37 - (22)    異常安全基準量 (18270)Verorab Inj 0.5ml                      安全量 : 0 ,基準量 : 0
20240709-12:19:38 - (1084)  更新安全基準量 (20651)Diquas Oph Sol 5ml(Diquafosol)         安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (23)    異常安全基準量 (04327)Firmagon inj 80mg(Degarelix)           安全量 : 0 ,基準量 : 0
20240709-12:19:38 - (1085)  更新安全基準量 (11421)50mg Epnone Tab (Eplerenone)           安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1086)  更新安全基準量 (06408)Noopol Inj 2g/10ml (Piracetam)         安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1087)  更新安全基準量 (05104)Glycopyrodyn inj 0.2mg/ml              安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1088)  更新安全基準量 (08448)200mg Vimpat Tab(Lacosamide)           安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1088)  更新安全基準量 (03201)Amphotericin B Inj 50mg                安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1089)  更新安全基準量 (09202)Capain Tab 30mg(Nefopam)               安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1089)  更新安全基準量 (20326)ELIDEL Cream 1%(Pimecrolimus)          安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1090)  更新安全基準量 (07048)Amcopine Tab 10mg(Amlodipine)          安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1091)  更新安全基準量 (08724)Buprotrin SR 150mg(Bupropion)          安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1092)  更新安全基準量 (04024)Cyclophosphamide Inj 500mg             安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1093)  更新安全基準量 (03236)Fuyou Tab 500mg(Griseofulvin)          安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1094)  更新安全基準量 (08748)150mg Megazon PR tab(Quetiapine)       安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1095)  更新安全基準量 (03233)Fastin Vaginal Tab 200mg               安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1096)  更新安全基準量 (19047)CYANOcobalamine Inj 1mg/ml"S.Y."       安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1097)  更新安全基準量 (08218)Muaction SR Tab 100mg(Tramadol)        安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1097)  更新安全基準量 (21257)Viagra OD Tab 50mg (Sildenafil)        安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1098)  更新安全基準量 (11032)KCL in D5W Inj 500ml(=20mEq)           安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1099)  更新安全基準量 (08412)TEGRETOL CR 200mg(Carbamazepine)       安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1100)  更新安全基準量 (20361)Cansen Cream 20gm(Clotrimazole)        安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1101)  更新安全基準量 (07520)Catapres tab 75ug(Clonidine HCl)       安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1102)  更新安全基準量 (08730)Talopram Oral Sol 1mg/ml,150ml         安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1103)  更新安全基準量 (11406)Mannitol Inj 20% 500ml                 安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1104)  更新安全基準量 (08366)U-Zepine Tab 30mg(Mirtazapine)         安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1105)  更新安全基準量 (07509)40mg Olsaa Tab(Olmesartan)             安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1106)  更新安全基準量 (05146)Seebri Breezhaler Cap 30's             安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1107)  更新安全基準量 (08564)Flunepan Tab 2mg(Flunitrazepam)        安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1108)  更新安全基準量 (12076)Eufan Tab 10mg(Dimemorfan)             安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1109)  更新安全基準量 (50009)Aclovir Cream 5% 5g "Sinphar"          安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1110)  更新安全基準量 (12096)Mephan Tab 30mg                        安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1111)  更新安全基準量 (05330)Ergocafe Tab 1/100mg                   安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1112)  更新安全基準量 (16184)Utrogestan Soft Cap 200mg              安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1113)  更新安全基準量 (19049)LYO-POVIGENT Inj 4ml                   安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1114)  更新安全基準量 (20356)Septon Sol 0.064%(Betamethasone)       安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1115)  更新安全基準量 (07248)Doxter Tab 2mg(Doxazosin)              安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (24)    異常安全基準量 (50091)Gancicure Lyo. Inj 500mg               安全量 : 0 ,基準量 : 0
20240709-12:19:38 - (1115)  更新安全基準量 (13014)Activated Charcoal Granules 50gm       安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1116)  更新安全基準量 (50049)Tenof Tab 300mg(Tenofovir)             安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1117)  更新安全基準量 (21387)Gefitinib Sandoz Tab 250mg             安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1118)  更新安全基準量 (05114)Oxybutynin Tab 5mg(Ditropan)           安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1119)  更新安全基準量 (08522)Dalmadorm Cap 15mg                     安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1120)  更新安全基準量 (07278)Mirobect Tab 50mg(Atenolol)            安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1121)  更新安全基準量 (04306)Arimidex Tab 1mg(Anastrozole)          安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1121)  更新安全基準量 (20611)Artelac Single Dose Eye Drops          安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1122)  更新安全基準量 (08759)10mg Lanapine OD Tab(Olanzapine)       安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1123)  更新安全基準量 (16345)Glimaryl Tab 2mg(Glimepiride)          安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1124)  更新安全基準量 (19063)Alfacalcidol Cap 0.5mcg                安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1124)  更新安全基準量 (12058)Duasma HFA 200 Inhaler                 安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1125)  更新安全基準量 (21084)1mg Ropinirole HCl Tab(Requip)         安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1126)  更新安全基準量 (13480)Emazole Inj 40mg(Esomeprazole)         安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (25)    異常安全基準量 (05030)Rivast Sol 2mg/ml 120ml                安全量 : 0 ,基準量 : 0
20240709-12:19:38 - (1127)  更新安全基準量 (08374)Trynol Tab 25mg(Amitriptyline)         安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1128)  更新安全基準量 (11413)Indap S.R. Tab 1.5mg(Indapamide)       安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1129)  更新安全基準量 (05405)Atracurium Besylate Inj 25mg           安全量 : 1 ,基準量 : 1
20240709-12:19:38 - (1130)  更新安全基準量 (21294)4mg ReQuip PD PR Tab(Ropinirole)       安全量 : 1 ,基準量 : 1
